text,rumorID,tweetID,POS,NER,Category
"البرادعي  بيتحدث من جديد
إمتلاك مصر للسلاح النووى بمحطة الضبعة يعد
إنتهاكا واضحا للمعايير الدولية ويجب إيقافه",AuFIN_033,1371053837063180293,"['البرادعي_X', 'بيتحدث_X', 'من_ADP', 'جديد_ADJ', 'إمتلاك_NOUN', 'مصر_NOUN', 'ل_ADP', 'السلاح_NOUN', 'النووى_ADJ', 'ب_ADP', 'محطة_NOUN', 'الضبعة_NOUN', 'يعد_VERB', 'إنتهاكا_NOUN', 'واضحا_ADJ', 'ل_ADP', 'المعايير_NOUN', 'الدولية_ADJ', 'و_CCONJ', 'يجب_VERB', 'إيقافه_PRON']","['البرادعي_S-PER', 'بيتحدث_O', 'من_O', 'جديد_O', 'إمتلاك_O', 'مصر_S-LOC', 'للسلاح_O', 'النووى_O', 'بمحطة_O', 'الضبعة_O', 'يعد_O', 'إنتهاكا_O', 'واضحا_O', 'للمعايير_O', 'الدولية_O', 'ويجب_O', 'إيقافه_O']",politics
بعد تعينه نائب رئيس الجمعية الدستورية القطرية الرئيس قيس سعيد يقسم اليمين امام صاحبة السمو الشيخة موزة المسند فى عاصمة #قطر الدوحة ,AuFIN_034,1329019940435849217,"['بعد_ADP', 'تعين_NOUN', 'ه_PRON', 'نائب_NOUN', 'رئيس_NOUN', 'الجمعية_NOUN', 'الدستورية_ADJ', 'القطرية_ADJ', 'الرئيس_NOUN', 'قيس_X', 'سعيد_X', 'يقسم_VERB', 'اليمين_NOUN', 'امام_ADP', 'صاحبة_NOUN', 'السمو_NOUN', 'الشيخة_NOUN', 'موزة_X', 'المسند_X', 'فى_ADP', 'عاصمة_NOUN', '#قطر_X', 'الدوحة_NOUN']","['بعد_O', 'تعينه_O', 'نائب_O', 'رئيس_O', 'الجمعية_B-ORG', 'الدستورية_I-ORG', 'القطرية_E-ORG', 'الرئيس_O', 'قيس_B-PER', 'سعيد_E-PER', 'يقسم_O', 'اليمين_O', 'امام_O', 'صاحبة_O', 'السمو_O', 'الشيخة_O', 'موزة_B-PER', 'المسند_E-PER', 'فى_O', 'عاصمة_O', '#قطر_S-LOC', 'الدوحة_S-LOC']",politics
"@70sul خالد مشعل ؛؛ نشكر السيد أردوغان علي التطبيع المثمر مع العدو الصهيوني
لما سيسفر ذلك عن فتح قناة اتصال قوية للحركة مع العدو و فك جزئي للحصار عليها
أما اقامة علاقات بين الامارات واسرائيل مكافئة محانية للاحتلال الاسرائيلي ،، حماس منظمة ارهابية فارسية لايعنيها عدوة القضية الفلسطينية،، ",AuFIN_035,1293965899972706307,"['@70su_X', 'l_PUNCT', 'خالد_X', 'مشعل_X', '؛؛_PUNCT', 'نشكر_X', 'السيد_NOUN', 'أردوغان_X', 'علي_ADP', 'التطبيع_NOUN', 'المثمر_ADJ', 'مع_ADP', 'العدو_NOUN', 'الصهيوني_ADJ', 'ل_ADP', 'ما_DET', 'س_AUX', 'يسفر_VERB', 'ذلك_X', 'عن_ADP', 'فتح_NOUN', 'قناة_NOUN', 'اتصال_NOUN', 'قوية_ADJ', 'ل_ADP', 'الحركة_NOUN', 'مع_ADP', 'العدو_NOUN', 'و_CCONJ', 'فك_NOUN', 'جزئي_ADJ', 'ل_ADP', 'الحصار_NOUN', 'علي_ADP', 'ها_PRON', 'أما_PART', 'اقامة_NOUN', 'علاقات_NOUN', 'بين_ADP', 'الامارات_NOUN', 'و_CCONJ', 'إسرائيل_NOUN', 'مكافئة_X', 'محانية_X', 'ل_ADP', 'الاحتلال_NOUN', 'الاسرائيلي_ADJ', '،_PUNCT', '،_PUNCT', 'حماس_NOUN', 'منظمة_NOUN', 'ارهابية_ADJ', 'فارسية_ADJ', 'ل_CCONJ', 'أيعني_VERB', 'ها_PRON', 'عدوة_NOUN', 'القضية_NOUN', 'الفلسطينية_ADJ', '،_PUNCT', '،_PUNCT']","['@70su_O', 'l_O', 'خالد_B-PER', 'مشعل_E-PER', '؛؛_O', 'نشكر_O', 'السيد_O', 'أردوغان_S-PER', 'علي_O', 'التطبيع_O', 'المثمر_O', 'مع_O', 'العدو_O', 'الصهيوني_O', 'لما_O', 'سيسفر_O', 'ذلك_O', 'عن_O', 'فتح_O', 'قناة_O', 'اتصال_O', 'قوية_O', 'للحركة_O', 'مع_O', 'العدو_O', 'و_O', 'فك_O', 'جزئي_O', 'للحصار_O', 'عليها_O', 'أما_O', 'اقامة_O', 'علاقات_O', 'بين_O', 'الامارات_S-LOC', 'واسرائيل_S-LOC', 'مكافئة_O', 'محانية_O', 'للاحتلال_O', 'الاسرائيلي_O', '،_O', '،_O', 'حماس_O', 'منظمة_B-ORG', 'ارهابية_I-ORG', 'فارسية_E-ORG', 'لايعنيها_O', 'عدوة_O', 'القضية_O', 'الفلسطينية_O', '،_O', '،_O']",politics
"إسماعيل هنية عبر #تويتر | 

""أهلنا وحبايبنا في #عُمان، #الكويت و #قطر .. لكم منّا مليون حُب وتحيّة وتقدير واحترام لأصلكم الطيّب ودينكم ونخوتكم وشهامتكم وأخلاقكم ومبدأكم الذي لا يتجزّأ""

#غزه_تقاوم #غزة_العزة 
#القدس_عاصمة_فلسطين_الأبدية 
#بوابة_الأخبار ",AuFIN_036,1392202007008665612,"['إسماعيل_X', 'هنية_X', 'عبر_ADP', '#تويتر_X', '|_PUNCT', '""_PUNCT', 'أهلنا_X', 'و_CCONJ', 'حبايب_NOUN', 'نا_PRON', 'في_ADP', '#عُمان_X', '،_PUNCT', '<UNK>_PUNCT', 'الكويت_NOUN', 'و_CCONJ', '#قطر_NOUN', '._PUNCT', '._PUNCT', 'ل_ADP', 'كم_PRON', 'منّا_DET', 'مليون_NUM', 'حُب_NOUN', 'و_CCONJ', 'تحية_NOUN', 'و_CCONJ', 'تقدير_NOUN', 'و_CCONJ', 'احترام_NOUN', 'ل_ADP', 'أصلكم_PRON', 'الطيّب_ADJ', 'و_CCONJ', 'دين_NOUN', 'كم_PRON', 'و_CCONJ', 'نخوة_NOUN', 'كم_PRON', 'و_CCONJ', 'شهامة_NOUN', 'كم_PRON', 'و_CCONJ', 'أخلاق_NOUN', 'كم_PRON', 'و_CCONJ', 'مبدأ_NOUN', 'كم_PRON', 'الذي_DET', 'لا_PART', 'يتجزّأ_VERB', '""_PUNCT', '<UNK>غز_NOUN', 'ه_PRON', '_تقاوم_X', '#غزة_PUNCT', '_العزة_NOUN', '<UNK>_PUNCT', 'القدس<UNK>عاصمة_NOUN', '_فلسطين_PUNCT', '_الأبدية_ADJ', '<UNK>_PUNCT', 'بوابة_NOUN', '_الأخبار_NOUN']","['إسماعيل_B-PER', 'هنية_E-PER', 'عبر_O', '#تويتر_O', '|_O', '""_O', 'أهلنا_O', 'وحبايبنا_O', 'في_O', '#عُمان_S-LOC', '،_O', '#الكويت_S-LOC', 'و_O', '#قطر_S-LOC', '._O', '._O', 'لكم_O', 'منّا_O', 'مليون_O', 'حُب_O', 'وتحيّة_O', 'وتقدير_O', 'واحترام_O', 'لأصلكم_O', 'الطيّب_O', 'ودينكم_O', 'ونخوتكم_O', 'وشهامتكم_O', 'وأخلاقكم_O', 'ومبدأكم_O', 'الذي_O', 'لا_O', 'يتجزّأ_O', '""_O', '#غزه_O', '_تقاوم_O', '#غزة_O', '_العزة_O', '#القدس_عاصمة_O', '_فلسطين_S-LOC', '_الأبدية_O', '#بوابة_O', '_الأخبار_O']",politics
"المعارضة الأردنية تحصل على صورة مسربة للأمير حمزة شقيق ملك الأردن وهو مكبل اليدين خلف الظهر من داخل معتقله في قاعدة عسكرية جوية 
● الصورة طلبتها والدته ليزا الحلبي للتأكد بأنه بخير. ",AuFIN_037,1428304625329913867,"['المعارضة_NOUN', 'الأردنية_ADJ', 'تحصل_VERB', 'على_ADP', 'صورة_NOUN', 'مسربة_ADJ', 'ل_ADP', 'الأمير_NOUN', 'حمزة_X', 'شقيق_NOUN', 'ملك_NOUN', 'الأردن_NOUN', 'و_CCONJ', 'هو_PRON', 'مكبل_ADJ', 'اليدين_NOUN', 'خلف_ADP', 'الظهر_NOUN', 'من_ADP', 'داخل_ADP', 'معتقل_NOUN', 'ه_PRON', 'في_ADP', 'قاعدة_NOUN', 'عسكرية_ADJ', 'جوية_ADJ', '●_ADP', 'الصورة_NOUN', 'طلبة_NOUN', 'ها_PRON', 'والدة_NOUN', 'ه_PRON', 'ليزا_X', 'الحلبي_X', 'ل_ADP', 'التأكد_NOUN', 'ب_ADP', 'أن_SCONJ', 'ه_PRON', 'ب_ADP', 'خير_ADJ', '._PUNCT']","['المعارضة_B-ORG', 'الأردنية_E-ORG', 'تحصل_O', 'على_O', 'صورة_O', 'مسربة_O', 'للأمير_O', 'حمزة_B-PER', 'شقيق_E-PER', 'ملك_O', 'الأردن_S-LOC', 'وهو_O', 'مكبل_O', 'اليدين_O', 'خلف_O', 'الظهر_O', 'من_O', 'داخل_O', 'معتقله_O', 'في_O', 'قاعدة_O', 'عسكرية_O', 'جوية_O', '●_O', 'الصورة_O', 'طلبتها_O', 'والدته_O', 'ليزا_B-PER', 'الحلبي_E-PER', 'للتأكد_O', 'بأنه_O', 'بخير_O', '._O']",politics
"ماكرون لسكاي نيوز: بعد زيارتي للسيدة فيروز ليلة امس وزيارة محمية ارز جاج، تحققت من محبة قسم كبير من الشعب اللبناني لرئيس جمهوريتهم، كما اخبرتني فيروز عن تقديرها ومحبتها للرئيس ومشروع الاصلاح الذي يريد تنفيذه رئيس الجمهورية،
كما اني احيي رئيس الجمهورية و جهوده وصبره، ",AuFIN_038,1300775894395617280,"['ماكرون_X', 'ل_ADP', 'سكاي_X', 'نيوز_X', ':_PUNCT', 'بعد_ADP', 'زيارتي_NOUN', 'ل_ADP', 'السيدة_NOUN', 'فيروز_X', 'ليلة_NOUN', 'امس_ADV', 'و_CCONJ', 'زيارة_NOUN', 'محمية_X', 'ارز_X', 'جاج_X', '،_PUNCT', 'تحققت_VERB', 'من_ADP', 'محبة_NOUN', 'قسم_NOUN', 'كبير_ADJ', 'من_ADP', 'الشعب_NOUN', 'اللبناني_ADJ', 'ل_ADP', 'رئيس_NOUN', 'جمهورية_NOUN', 'هم_PRON', '،_PUNCT', 'كما_CCONJ', 'أخبرة_VERB', 'ني_PRON', 'فيروز_X', 'عن_ADP', 'تقدير_NOUN', 'ها_PRON', 'و_CCONJ', 'محبة_NOUN', 'ها_PRON', 'ل_ADP', 'الرئيس_NOUN', 'و_CCONJ', 'مشروع_NOUN', 'الاصلاح_NOUN', 'الذي_DET', 'يريد_VERB', 'تنفيذ_NOUN', 'ه_PRON', 'رئيس_NOUN', 'الجمهورية_NOUN', '،_PUNCT', 'كما_CCONJ', 'اني_X', 'احيي_X', 'رئيس_NOUN', 'الجمهورية_NOUN', 'و_CCONJ', 'جهود_NOUN', 'ه_PRON', 'و_CCONJ', 'صبر_NOUN', 'ه_PRON', '،_PUNCT']","['ماكرون_B-PER', 'لسكاي_I-PER', 'نيوز_E-PER', ':_O', 'بعد_O', 'زيارتي_O', 'للسيدة_O', 'فيروز_S-PER', 'ليلة_O', 'امس_O', 'وزيارة_O', 'محمية_O', 'ارز_B-PER', 'جاج_E-PER', '،_O', 'تحققت_O', 'من_O', 'محبة_O', 'قسم_O', 'كبير_O', 'من_O', 'الشعب_O', 'اللبناني_O', 'لرئيس_O', 'جمهوريتهم_O', '،_O', 'كما_O', 'اخبرتني_O', 'فيروز_S-PER', 'عن_O', 'تقديرها_O', 'ومحبتها_O', 'للرئيس_O', 'ومشروع_O', 'الاصلاح_O', 'الذي_O', 'يريد_O', 'تنفيذه_O', 'رئيس_O', 'الجمهورية_O', '،_O', 'كما_O', 'اني_O', 'احيي_O', 'رئيس_O', 'الجمهورية_O', 'و_O', 'جهوده_O', 'وصبره_O', '،_O']",politics
أنباء عن مرور صاروخ فوق الأجواء الكويتية قادم من الجانب العراقي ,AuFIN_039,1304057985413591040,"['أنباء_NOUN', 'عن_ADP', 'مرور_NOUN', 'صاروخ_NOUN', 'فوق_ADP', 'الأجواء_NOUN', 'الكويتية_ADJ', 'قادم_ADJ', 'من_ADP', 'الجانب_NOUN', 'العراقي_ADJ']","['أنباء_O', 'عن_O', 'مرور_O', 'صاروخ_O', 'فوق_O', 'الأجواء_O', 'الكويتية_O', 'قادم_O', 'من_O', 'الجانب_O', 'العراقي_O']",politics
#القدس_عاصمة_فلسطين_الأبدية  كندا تقول القدس عاصمة فلسطين. حاجة من الاتنين يا تجيبوا كندا تحكمنا يا نروح احنا و ما نرجعش,AuFIN_040,938526354907201539,"['<UNK>_PUNCT', 'القدس_NOUN', '_عاصمة_ADJ', '_فلسطين_X', '_الأبدية_PUNCT', 'كندا_X', 'تقول_VERB', 'القدس_NOUN', 'عاصمة_NOUN', 'فلسطين_NOUN', '._PUNCT', 'حاجة_NOUN', 'من_ADP', 'الاتنين_X', 'يا_PART', 'تجيبوا_X', 'كندا_X', 'تحكم_VERB', 'نا_PRON', 'يا_PART', 'نروح_X', 'احنا_X', 'و_CCONJ', 'ما_DET', 'نرجعش_X']","['#القدس_S-LOC', '_عاصمة_O', '_فلسطين_S-LOC', '_الأبدية_O', 'كندا_S-LOC', 'تقول_O', 'القدس_S-LOC', 'عاصمة_O', 'فلسطين_S-LOC', '._O', 'حاجة_O', 'من_O', 'الاتنين_O', 'يا_O', 'تجيبوا_O', 'كندا_S-LOC', 'تحكمنا_O', 'يا_O', 'نروح_O', 'احنا_O', 'و_O', 'ما_O', 'نرجعش_O']",politics
"اخواني واخواتي لو واحد/ه عندهم اعراض و شاكي ان ده ممكن يكون كورونا 
ده  إختبار مبدئي لتشخيص حالتك أونلاين ..
تقدر تطمن علي نفسك من أعراض الكورونا وإنت في بيتك وده اللينك
بكل تأكيد الاختبار للتقييم المبدئي فقط .

  ",AuFIN_041,1265909092205420544,"['اخواني_X', 'و_CCONJ', 'أخواتي_VERB', 'لو_CCONJ', 'واحد_ADJ', '/_PUNCT', 'ه_PRON', 'عند_ADP', 'هم_PRON', 'اعراض_X', 'و_CCONJ', 'شاكي_X', 'ان_SCONJ', 'د_VERB', 'ه_PRON', 'ممكن_ADJ', 'يكون_AUX', 'كورونا_X', 'ده_X', 'إختبار_NOUN', 'مبدئي_ADJ', 'ل_ADP', 'تشخيص_NOUN', 'حالة_NOUN', 'ك_PRON', 'أونلاين_X', '._PUNCT', '._PUNCT', 'تقدر_VERB', 'تطمن_VERB', 'علي_ADP', 'نفس_NOUN', 'ك_PRON', 'من_ADP', 'أعراض_NOUN', 'الكورونا_X', 'و_CCONJ', 'إنت_PRON', 'في_ADP', 'ب_ADP', 'يتك_VERB', 'وده_X', 'اللينك_NOUN', 'ب_ADP', 'كل_NOUN', 'تأكيد_NOUN', 'الاختبار_NOUN', 'ل_ADP', 'التقييم_NOUN', 'المبدئي_ADJ', 'فقط_ADV', '._PUNCT']","['اخواني_O', 'واخواتي_O', 'لو_O', 'واحد_O', '/_O', 'ه_O', 'عندهم_O', 'اعراض_O', 'و_O', 'شاكي_O', 'ان_O', 'ده_O', 'ممكن_O', 'يكون_O', 'كورونا_O', 'ده_O', 'إختبار_O', 'مبدئي_O', 'لتشخيص_O', 'حالتك_O', 'أونلاين_O', '._O', '._O', 'تقدر_O', 'تطمن_O', 'علي_O', 'نفسك_O', 'من_O', 'أعراض_O', 'الكورونا_O', 'وإنت_O', 'في_O', 'بيتك_O', 'وده_O', 'اللينك_O', 'بكل_O', 'تأكيد_O', 'الاختبار_O', 'للتقييم_O', 'المبدئي_O', 'فقط_O', '._O']",health
"التطعيم مؤامرة؟

هل نتفق على أنه حتى لو كان هناك علامة استفهام فشركة زين للاتصالات #الكويت ارتكبت خطأً كبيراً يوجب التصحيح سريعاً؟!..

#مليونين_ورنج_مهر_دكتوره_يومي
 #الرياض_الان ",AuFIN_042,1377274435221262337,"['التطعيم_NOUN', 'مؤامرة_NOUN', '؟_PUNCT', 'هل_AUX', 'نتفق_VERB', 'على_ADP', 'أن_SCONJ', 'ه_PRON', 'حتى_ADV', 'لو_CCONJ', 'كان_VERB', 'هناك_ADV', 'علامة_NOUN', 'استفهام_NOUN', 'ف_CCONJ', 'شركة_NOUN', 'زين_X', 'ل_ADP', 'الاتصالات_NOUN', '<UNK>_PUNCT', 'الكويت_NOUN', 'ارتكبت_VERB', 'خطأً_NOUN', 'كبيراً_ADJ', 'يوجب_VERB', 'التصحيح_NOUN', 'سريعاً_ADJ', '؟_PUNCT', '!_PUNCT', '._PUNCT', '._PUNCT', '#مليونين_NOUN', '<UNK>_PUNCT', 'ورنج_X', '_مهر_NOUN', '_دكتوره_يومي_X', '#الرياض_NOUN', '_الان_NOUN']","['التطعيم_O', 'مؤامرة_O', '؟_O', 'هل_O', 'نتفق_O', 'على_O', 'أنه_O', 'حتى_O', 'لو_O', 'كان_O', 'هناك_O', 'علامة_O', 'استفهام_O', 'فشركة_O', 'زين_O', 'للاتصالات_O', '#الكويت_O', 'ارتكبت_O', 'خطأً_O', 'كبيراً_O', 'يوجب_O', 'التصحيح_O', 'سريعاً_O', '؟_O', '!_O', '._O', '._O', '#مليونين_O', '_ورنج_S-PER', '_مهر_O', '_دكتوره_يومي_O', '#الرياض_O', '_الان_O']",health
#انباء عن  تسجيل أول إصابة بالفطر الأسود السلالة  الهندية في محافظة البصرة,AuFIN_043,1398996681081901060,"['<UNK>_PUNCT', 'إنباء_NOUN', 'عن_ADP', 'تسجيل_NOUN', 'أول_ADJ', 'إصابة_NOUN', 'ب_ADP', 'الفطر_NOUN', 'الأسود_ADJ', 'السلالة_NOUN', 'الهندية_ADJ', 'في_ADP', 'محافظة_NOUN', 'البصرة_NOUN']","['#انباء_O', 'عن_O', 'تسجيل_O', 'أول_O', 'إصابة_O', 'بالفطر_O', 'الأسود_O', 'السلالة_O', 'الهندية_O', 'في_O', 'محافظة_O', 'البصرة_S-LOC']",health
"الاستاذة #سناء_الشمري من إدارة مجموعة الواتساب المحاماة والقانون
أرسلت خبر متداول:
رغم تلقيها الجرعة الثانية من اللقاح
إلا ان كورونا يدخل مواطنة العناية المركزة.

لاحول ولاقوة إلا بالله
لذلك نطالب وزارة الصحة الكشف عن عدد المصابين ممن تلقوا اللقاح ",AuFIN_044,1360935258997276673,"['الاستاذة_NOUN', '#سناء_X', '_الشمري_X', 'من_ADP', 'إدارة_NOUN', 'مجموعة_NOUN', 'الواتساب_NOUN', 'المحاماة_NOUN', 'و_CCONJ', 'القانون_NOUN', 'أرسلت_VERB', 'خبر_NOUN', 'متداول_ADJ', ':_PUNCT', 'رغم_ADP', 'تلقي_NOUN', 'ها_PRON', 'الجرعة_NOUN', 'الثانية_ADJ', 'من_ADP', 'اللقاح_NOUN', 'إلا_PART', 'ان_SCONJ', 'كورونا_X', 'يدخل_VERB', 'مواطنة_NOUN', 'العناية_NOUN', 'المركزة_ADJ', '._PUNCT', 'ل_PART', 'أحول_NOUN', 'ولاقوة_X', 'إلا_PART', 'ب_ADP', 'اللٰه_NOUN', 'ل_ADP', 'ذٰلك_DET', 'نطالب_X', 'وزارة_NOUN', 'الصحة_NOUN', 'الكشف_NOUN', 'عن_ADP', 'عدد_NOUN', 'المصابين_ADJ', 'من_ADP', 'من_DET', 'تلقوا_VERB', 'اللقاح_NOUN']","['الاستاذة_O', '#سناء_O', '_الشمري_S-PER', 'من_O', 'إدارة_O', 'مجموعة_O', 'الواتساب_O', 'المحاماة_O', 'والقانون_O', 'أرسلت_O', 'خبر_O', 'متداول_O', ':_O', 'رغم_O', 'تلقيها_O', 'الجرعة_O', 'الثانية_O', 'من_O', 'اللقاح_O', 'إلا_O', 'ان_O', 'كورونا_S-PER', 'يدخل_O', 'مواطنة_O', 'العناية_O', 'المركزة_O', '._O', 'لاحول_O', 'ولاقوة_O', 'إلا_O', 'بالله_O', 'لذلك_O', 'نطالب_O', 'وزارة_O', 'الصحة_O', 'الكشف_O', 'عن_O', 'عدد_O', 'المصابين_O', 'ممن_O', 'تلقوا_O', 'اللقاح_O']",health
"شاهد: سقوط ""قطري"" بشكل مفاجئ داخل سوبر ماركت في الدوحة وشكوك حول إصابته بكورونا !
",AuFIN_045,1253858765125935104,"['شاهد_NOUN', ':_PUNCT', 'سقوط_NOUN', '""_PUNCT', 'قطري_ADJ', '""_PUNCT', 'ب_ADP', 'شكل_NOUN', 'مفاجئ_ADJ', 'داخل_ADP', 'سوبر_X', 'ماركت_X', 'في_ADP', 'الدوحة_NOUN', 'و_CCONJ', 'شكوك_NOUN', 'حول_ADP', 'إصابة_NOUN', 'ه_PRON', 'ب_ADP', 'كوروانا_PROPN', '!_PUNCT']","['شاهد_O', ':_O', 'سقوط_O', '""_O', 'قطري_O', '""_O', 'بشكل_O', 'مفاجئ_O', 'داخل_O', 'سوبر_B-LOC', 'ماركت_E-LOC', 'في_O', 'الدوحة_S-LOC', 'وشكوك_O', 'حول_O', 'إصابته_O', 'بكورونا_O', '!_O']",health
"كوبا تعلن عن نجاح لقاحها《 "" عبد الله ""》بنسبة 92 % ! 
العالم كله يتحدث اليوم عن اعلان كوبا نجاح لقاحها الذي اطلقت عليه اسم «عبدلله»، بنسبة 92.28%  وبثلاث جرعات ضد كورونا ، حيث ستباشر التطعيم به اعتبارا من الاول من تموز المقبل ، فيما اعلنت دولة فنزويلا اعتماده  رسميا . ",AuFIN_046,1409087616650297351,"['كوبا_X', 'تعلن_VERB', 'عن_ADP', 'نجاح_NOUN', 'لقاحها《_X', '""_PUNCT', 'عبد_X', 'الله_X', '""_PUNCT', '<UNK>_PUNCT', 'بنسبة_NOUN', '92_NUM', '%_SYM', '!_PUNCT', 'العالم_NOUN', 'كل_NOUN', 'ه_PRON', 'يتحدث_VERB', 'اليوم_NOUN', 'عن_ADP', 'اعلان_NOUN', 'كوبا_X', 'نجاح_NOUN', 'لقاح_NOUN', 'ها_PRON', 'الذي_DET', 'اطلقت_VERB', 'علي_ADP', 'ه_PRON', 'اسم_NOUN', '«_PUNCT', 'عبدلله_X', '»_PUNCT', '،_PUNCT', 'ب_ADP', 'نسبة_NOUN', '92.28_NUM', '%_SYM', 'و_CCONJ', 'ب_ADP', 'ثلاث_NUM', 'جرعات_NOUN', 'ضد_ADP', 'كورونا_X', '،_PUNCT', 'حيث_CCONJ', 'س_AUX', 'تباشر_VERB', 'التطعيم_NOUN', 'ب_ADP', 'ه_PRON', 'اعتبارا_NOUN', 'من_ADP', 'الاول_ADJ', 'من_ADP', 'تموز_NOUN', 'المقبل_ADJ', '،_PUNCT', 'في_ADP', 'ما_DET', 'اعلنت_VERB', 'دولة_NOUN', 'فنزويلا_X', 'اعتماد_NOUN', 'ه_PRON', 'رسميا_ADJ', '._PUNCT']","['كوبا_S-LOC', 'تعلن_O', 'عن_O', 'نجاح_O', 'لقاحها《_O', '""_O', 'عبد_B-PER', 'الله_E-PER', '""_O', '》بنسبة_O', '92_O', '%_O', '!_O', 'العالم_O', 'كله_O', 'يتحدث_O', 'اليوم_O', 'عن_O', 'اعلان_O', 'كوبا_S-LOC', 'نجاح_O', 'لقاحها_O', 'الذي_O', 'اطلقت_O', 'عليه_O', 'اسم_O', '«_O', 'عبدلله_S-PER', '»_O', '،_O', 'بنسبة_O', '92.28_O', '%_O', 'وبثلاث_O', 'جرعات_O', 'ضد_O', 'كورونا_S-LOC', '،_O', 'حيث_O', 'ستباشر_O', 'التطعيم_O', 'به_O', 'اعتبارا_O', 'من_O', 'الاول_O', 'من_O', 'تموز_O', 'المقبل_O', '،_O', 'فيما_O', 'اعلنت_O', 'دولة_O', 'فنزويلا_S-LOC', 'اعتماده_O', 'رسميا_O', '._O']",health
"الوفد الطبي الجزائري الذي تم إرساله إلى #لبنان تم وضع أعضائه في الحجر الصحي بعد اكتشاف إصابة أحدهم بفيروس #كورونا...

#الجزائر ",AuFIN_047,1292983079125110784,"['الوفد_NOUN', 'الطبي_ADJ', 'الجزائري_ADJ', 'الذي_DET', 'تم_VERB', 'إرسال_NOUN', 'ه_PRON', 'إلى_ADP', '#لبنان_NOUN', 'تم_VERB', 'وضع_NOUN', 'أعضاء_NOUN', 'ه_PRON', 'في_ADP', 'الحجر_NOUN', 'الصحي_ADJ', 'بعد_ADP', 'اكتشاف_NOUN', 'إصابة_NOUN', 'أحد_NOUN', 'هم_PRON', 'ب_ADP', 'فيروس_NOUN', '<UNK>كورو_X', 'نا_PRON', '._PUNCT', '._PUNCT', '._PUNCT', '#الجزائر_NOUN']","['الوفد_O', 'الطبي_O', 'الجزائري_O', 'الذي_O', 'تم_O', 'إرساله_O', 'إلى_O', '#لبنان_O', 'تم_O', 'وضع_O', 'أعضائه_O', 'في_O', 'الحجر_O', 'الصحي_O', 'بعد_O', 'اكتشاف_O', 'إصابة_O', 'أحدهم_O', 'بفيروس_O', '#كورونا_O', '._O', '._O', '._O', '#الجزائر_S-LOC']",health
لا تلبس الكمامة في الأماكن المفتوحة ولا تلبسها و أنت تقود في السيارة ولا تلبسها وأنت سليم إلا في الإزدحام وإن كان لابد من لبسها فلا تلبسها لمدة تتجاوز 15 دقيقة  لماذا؟ انظر للصورة .... ,AuFIN_048,1304207196754972672,"['لا_PART', 'تلبس_VERB', 'الكمامة_NOUN', 'في_ADP', 'الأماكن_NOUN', 'المفتوحة_ADJ', 'و_CCONJ', 'لا_PART', 'تلبس_VERB', 'ها_PRON', 'و_CCONJ', 'أنت_PRON', 'تقود_VERB', 'في_ADP', 'السيارة_NOUN', 'و_CCONJ', 'لا_PART', 'تلبس_VERB', 'ها_PRON', 'و_CCONJ', 'أنت_PRON', 'سليم_X', 'إلا_PART', 'في_ADP', 'الإزدحام_NOUN', 'و_CCONJ', 'إن_SCONJ', 'كان_VERB', 'لابد_NOUN', 'من_ADP', 'ل_ADP', 'بسها_X', 'ف_CCONJ', 'لا_PART', 'تلبس_VERB', 'ها_PRON', 'ل_ADP', 'مدة_NOUN', 'تتجاوز_VERB', '15_NUM', 'دقيقة_NOUN', 'لماذا_DET', '؟_PUNCT', 'انظر_VERB', 'ل_ADP', 'الصورة_NOUN', '._PUNCT', '._PUNCT', '._PUNCT', '._PUNCT']","['لا_O', 'تلبس_O', 'الكمامة_O', 'في_O', 'الأماكن_O', 'المفتوحة_O', 'ولا_O', 'تلبسها_O', 'و_O', 'أنت_O', 'تقود_O', 'في_O', 'السيارة_O', 'ولا_O', 'تلبسها_O', 'وأنت_O', 'سليم_O', 'إلا_O', 'في_O', 'الإزدحام_O', 'وإن_O', 'كان_O', 'لابد_O', 'من_O', 'لبسها_O', 'فلا_O', 'تلبسها_O', 'لمدة_O', 'تتجاوز_O', '15_O', 'دقيقة_O', 'لماذا_O', '؟_O', 'انظر_O', 'للصورة_O', '._O', '._O', '._O', '._O']",health
كادوريم: سأوفر دفعة أولى من اللقاح الصيني  لكن أحتاج موافقة الدولة التونسية      ,AuFIN_049,1348876821157326853,"['كادوريم_X', ':_PUNCT', 'س_AUX', 'أوفر_X', 'دفعة_NOUN', 'أولى_ADJ', 'من_ADP', 'اللقاح_NOUN', 'الصيني_ADJ', 'لكن_CCONJ', 'أحتاج_X', 'موافقة_NOUN', 'الدولة_NOUN', 'التونسية_ADJ']","['كادوريم_S-PER', ':_O', 'سأوفر_S-PER', 'دفعة_O', 'أولى_O', 'من_O', 'اللقاح_O', 'الصيني_O', 'لكن_O', 'أحتاج_O', 'موافقة_O', 'الدولة_O', 'التونسية_O']",health
"عبله الكحلاوي ف ذمه الله 

ادعولها بالرحمه ",AuFIN_050,1274227442677362694,"['عبل_NOUN', 'ه_PRON', 'الكحلاوي_X', 'ف_CCONJ', 'ذمه_VERB', 'الله_NOUN', 'ادعولها_X', 'بالرحمه_NOUN']","['عبله_B-PER', 'الكحلاوي_E-PER', 'ف_O', 'ذمه_O', 'الله_O', 'ادعولها_O', 'بالرحمه_O']",health
